group_id,sha256,total_files,redundant_copies,datasets_present,raw_class_folders,mapped_species,approval_statuses,representative_dataset,representative_relative_path,has_class_conflict,has_species_conflict,has_status_conflict
DUP_12286,f6cbf8ac5dfc8e7787060f9b60de4ec4f0fe3682903d0c1c46b491015daa9210,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1554.jpg,True,False,False
DUP_12287,4bae0d7f1d973a73dbc918e4f92e224962c461ed9efc15153e4b8d372c250035,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1555.jpg,True,False,False
DUP_12288,9b0c43bbb2bae87d95aaf3d197cd54def7ce7af655f8febb4a6fc243f0f15f2f,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1556.jpg,True,False,False
DUP_12289,2052b81bac594cead1c2ae8b47733be77244d51bb1890de5b4e0d805b0e0d34c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1557.jpg,True,False,False
DUP_12290,6f54e418f497b718a084b42dda4ba9518645d0a13ca0333bee25681421e48a85,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1558.jpg,True,False,False
DUP_12291,b60ed2463b3b1cb1bed7bbdeb3a4cd0358db334bce244bf51884b6f4b9a720c1,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1559.jpg,True,False,False
DUP_12292,a9a6f5d93ab317f03b9398d446d6a1cbeafefc1770d7e57d73324efa169df6d7,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1560.jpg,True,False,False
DUP_12293,0e9f244017fea72c0a5ff22f7673a459950b7ba33451445c0661468e74c46dc3,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1561.jpg,True,False,False
DUP_12294,d320257ee7420940b9e7addb97368e64ee28669fb513cd3377efce846abea715,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1562.jpg,True,False,False
DUP_12295,cc5901fbf66f3e3a257ac7dc67d58f222d1cbe6c9097dde6c5097f282e419a5b,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1563.jpg,True,False,False
DUP_12296,f36e92b1498af62d3d60a9cd033ec29ca223e9e738cd48dabcb264b4a921153d,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1564.jpg,True,False,False
DUP_12297,d003c731ac233d6117e441e0561a64607a8d0e3442b6196d617b26059a2de2e3,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1565.jpg,True,False,False
DUP_12298,81f33238c64a496d4f4c0478f6f0c81cf8642beef13b74b90678ffd2bb8b0f79,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1566.jpg,True,False,False
DUP_12299,f1e62a980ca2f77e52b5485704cbf0c443b09ec6423e09a27573ed12fda349cb,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1567.jpg,True,False,False
DUP_12300,82b6181a8b3bcdd3928e3a722b326139b7db74d29793ccf2e7490154e0a19f2c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1568.jpg,True,False,False
DUP_12301,8fdb8795b16a612b65835b3c80a127ac74309fffe62c7326627c490df5f24dc9,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1569.jpg,True,False,False
DUP_12302,b558f63cd23b5634e58467cae14b01c21b13e6f205dd0079b90c9b1b07afb22a,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1570.jpg,True,False,False
DUP_12303,aa05dc8e482121f8520d12e9076dd3cd071a1831f1c52038fc3abfb42e010856,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1571.jpg,True,False,False
DUP_12304,36ee83684787b78d34a457ddfc6c93b367e641e28d04e488b5051cbba939853d,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1572.jpg,True,False,False
DUP_12305,8fdcb636dda77cbbd655fabe3333509f1b4fb71d07b465804059c5554d1424ff,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1573.jpg,True,False,False
DUP_12306,0af64f3dd76241fd2020fd69d9ca321adffe8b493a4b3494780c67aaaa7fcd27,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1574.jpg,True,False,False
DUP_12307,930c472d530f092ae6d36e081bd6f796554b87d44c6a39e53eb2c9702c839420,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1575.jpg,True,False,False
DUP_12308,67a865e2fadabb22b331cb543cde16d5270bd2c1cf03c53f3ecfb58129127a80,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1576.jpg,True,False,False
DUP_12309,0108cf37f6f8e7b725278f07888db1a958844e5ca31baa6cfbb7c82ef0e78fc5,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1577.jpg,True,False,False
DUP_12310,abf3e5d107af68b5e96472d40cb31bc1b45cb822bd70dbca34482d77a44de910,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1578.jpg,True,False,False
DUP_12311,95787664d2a9baf755c3c8bb353923a08ee1389fb151fff82a4b382aa6888144,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1579.jpg,True,False,False
DUP_12312,92f4abaa1192408beff4289f60fab7057cbeb12d322d88f5b1fa1a078b4afbe7,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1580.jpg,True,False,False
DUP_12313,20fe7136bd89662869e2f084925704fc58b7120b7b0dde00a67abc25bda12214,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1581.jpg,True,False,False
DUP_12314,24a043e8e3d9a0c2576e166b3a9b151b03dd1f3211777d47b533fb2c8dab1a9b,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1582.jpg,True,False,False
DUP_12315,728b0f1b6e10729a72f1ebfb7b8136a07da2b305b16f508938c464d2ff769a81,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1583.jpg,True,False,False
DUP_12316,ca60f864e40dac94c6f95df04e34b24053855f71ea7464703198aaa138c9594c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1584.jpg,True,False,False
DUP_12317,f33ba57c5ed771f399a9a9ae8d19c8485d37cb2ff4762c371172e363700b1835,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1585.jpg,True,False,False
DUP_12318,71870795cd0a50f90ffb83bdb17b96da153370d93ad1d0ca20e179d23ddc27c0,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1586.jpg,True,False,False
DUP_12319,aa1b370013d1215cc9e160c0f829763ce848007a60810af3739c84cea49d2b09,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1587.jpg,True,False,False
DUP_12320,51fd96607966aeb46cc9fa0eb6ea7a367433a6c0d322afc76582321ccc54e10e,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1588.jpg,True,False,False
DUP_12321,2df02cc3e1b46095e5a191faf4822e3ad1eb1b2b6fa0ecf502e3e8255847ff71,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1589.jpg,True,False,False
DUP_12322,8b9744ed67d40573e3468803615c6d6e3b5bf4a9017e786fa2ef6d43f21ce1a2,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1590.jpg,True,False,False
DUP_12323,0ad562568978b7881798e6ae700cea97fc8c701a20d7361b48bb658958e32f59,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1591.jpg,True,False,False
DUP_12324,fd8e54f549221de13a4185c418274dd5136a365c3d3deedb01ea3940bad3b6dd,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1592.jpg,True,False,False
DUP_12325,e2fa467c23db604ddd3fa6cd177d50b435f7584e03389e9c1f2b563e2c4cf91d,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1593.jpg,True,False,False
DUP_12326,46b627f25a0f9f5465f1fe345114f6f3b966915d8201bbbe1fb83b419dd23687,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1594.jpg,True,False,False
DUP_12327,6c549fb9ce16c5c48187af67ccbda59e30cb50c6b1ab87489f6d6bd406aa5c66,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1595.jpg,True,False,False
DUP_12328,ff07de676776fada5c89807dad74b1a984c66e3bb8efc4b82650fa05b52568fc,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1596.jpg,True,False,False
DUP_12329,e92f28f53c042251174a79d7a0d5317e65fb226e23644d7f82a60c6a7c180782,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1597.jpg,True,False,False
DUP_12330,55f6849d26d29b5c6a285278df76dc5fbec4b36e3faa33b2383238b92bb823df,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1598.jpg,True,False,False
DUP_12331,a20bd6785c26f7c4e5ad7c05ad00aceabff3fe82a004e0d9bb6d199a3f4a30d2,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1599.jpg,True,False,False
DUP_12332,b1c5a5e5346ff4faa35519fbe01fdfae8d908bf1894b7c38d71496511cc16d04,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1600.jpg,True,False,False
DUP_12333,0b9a38c1a4944a92ebefd011f5d35a0c7891c9aea8d1e74ead8c4a500e408765,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1601.jpg,True,False,False
DUP_12334,1f6ff24589e98c4c7682a7ea1adf97c7fe69a21fde79f2f71263e4de7678f4c2,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1602.jpg,True,False,False
DUP_12335,9fbebce245013a57edf72f89ef461b21f4c2126155042cfd6ff15e1edd7a975e,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1603.jpg,True,False,False
DUP_12336,81402472b5e131e514858139deaf0a6a43420665b0a935a0677d450789915210,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1604.jpg,True,False,False
DUP_12337,2234d00d443b026b87dd451d10db3ddc3315210bed569b028ddd3dfd1ca9ae6f,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1605.jpg,True,False,False
DUP_12338,fe62f377a5cec103543154d15932666baad61439cab35d0c510d3c5cf0b381de,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1606.jpg,True,False,False
DUP_12339,4c3143f0c7d33e947e179bb0bed632721254ca278280369a162ab7ca5e3175b2,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1607.jpg,True,False,False
DUP_12340,060b026873338c8302ad34894aeb53f54cf905af6793a5fd175b6481513fa7ed,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1608.jpg,True,False,False
DUP_12341,7e67a78d77532936ee542ec12629fdfaf252b647c0d54eb99016d56ba407a96e,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1609.jpg,True,False,False
DUP_12342,0ef2243e9b832874efcd5c034e97dab520014a1aeda270ccdebed282d0ee59ba,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1610.jpg,True,False,False
DUP_12343,1a1ca28ffe0ad6cfe90466e620f124943885de89faf454ffab186b1b1c6182e8,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1611.jpg,True,False,False
DUP_12344,713a75e949346cd8cc008ce5bb9d8f6603404a2ab3a57b85599e35b177f03eea,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1612.jpg,True,False,False
DUP_12345,1d013fe7d7fec25f0aced1a4f573e8764706bbf641e5abe60f405b04a98a29d9,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1613.jpg,True,False,False
DUP_12346,59e6c5abad5c4f426b5fdced96e1bc0459cd43c6ddbad6b9982841599dc18af9,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1614.jpg,True,False,False
DUP_12347,f7fe8ce318cdc1450283b344f72b1823c4e8944772f928d6c4356706fc302465,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1615.jpg,True,False,False
DUP_12348,46d03e39d7eec267ceae2b9315bc495fe3695bb11e41c8b70de1256602bafd96,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1616.jpg,True,False,False
DUP_12349,f272b595d9527b2be4ef4cc6b3d0fbf5a35cf8296cc7d69421f63023ad1d5460,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1617.jpg,True,False,False
DUP_12350,b8512db33c7954c4a93a4a8d9b13924260bd34ae1671c9664b9d900ab5da9831,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1618.jpg,True,False,False
DUP_12351,ee5c55ce5ea821510b4d75b71b020b83983a428ba9e9f62f2bac4bdee74295bb,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1619.jpg,True,False,False
DUP_12352,803a220fc5c9c22304604e1935a24f8abe280bd61ccbb4f44aea43621665ff12,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1620.jpg,True,False,False
DUP_12353,f56aebc9ef4d99b53e3a7e82a2684384cd207e2f135421abe40675bf92812ed6,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1621.jpg,True,False,False
DUP_12354,4e9c7a5c1e626ae99f163c70d8a97e9fec754ea6593b07bde050b7f8619a4401,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1622.jpg,True,False,False
DUP_12355,6a6f7dcac8f6d812bbac94275bf71fa0d6b304c9c80cf48d4f4db15d6cef9eb8,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1623.jpg,True,False,False
DUP_12356,c4aff0a89da43d3c2a9bad5b126329b33b5d9c7a1660b363c7483943655f86e2,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1624.jpg,True,False,False
DUP_12357,2c7991198f684b393bfad9d433577443ae26776f0b53f1bb3b4274e7f2f19f10,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1625.jpg,True,False,False
DUP_12358,40eefe34ccf4d9b7a3959bc98090eded5adf579d802188f2d6c95e6c7f1c54a6,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1626.jpg,True,False,False
DUP_12359,09c4ba3615473b3a49bdb78606064b843bdbce234d835934601c447fc643e247,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1627.jpg,True,False,False
DUP_12360,6363f6bdd7ee217be8ae5fcac33dd3e74ab04f3ed3b6a7cc6c12b6cc57d9ec59,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1628.jpg,True,False,False
DUP_12361,649894ddffc7eaf8161557a5ad7e3c17a4960b96f3e203259db17eed0462daf9,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1629.jpg,True,False,False
DUP_12362,e7367a7cdbe618a7f188f7a8332a7cbc80879be30dadaf66d0ff776608364e57,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1630.jpg,True,False,False
DUP_12363,635682728c659ddb64d0b01b31c3c03f0a5b86d91a5647a500d7cb93d80b219e,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1631.jpg,True,False,False
DUP_12364,f6e8b561af58334239cab0bb742695c3f9f9b92a4279253445261ae378f0b6cd,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1632.jpg,True,False,False
DUP_12365,6c87652821053034765694d05425d7c6dfc41742675afdc6166962e0d8770a4f,2,1,"Hugging_Face, Kaggle",Hugging_Face:Sapota-Manikara zapota | Kaggle:Medicinal plant dataset\Sapota,Manilkara zapota (Sapota/Chikoo),APPROVED,Hugging_Face,Sapota-Manikara zapota\1633.jpg,True,False,False
